,artist_name,artist_unique_id,edition_number,year,artist_nationality,artist_nationality_other,artist_gender,artist_race,artist_ethnicity,book,space_ratio_per_page_total,moma_count,moma_count_to_date,whitney_count,whitney_count_to_date
225,Camille Pissarro,57,13,2009,Danish-French,Other,Male,White,Not Hispanic or Latinx,gardner,0.3066894734,0,4,0,0
226,Camille Pissarro,57,14,2013,Danish-French,Other,Male,White,Not Hispanic or Latinx,gardner,0.3363690999,0,4,0,0
227,Camille Pissarro,57,15,2016,Danish-French,Other,Male,White,Not Hispanic or Latinx,gardner,0.39152621,0,4,0,0
228,Camille Pissarro,57,16,2020,Danish-French,Other,Male,White,Not Hispanic or Latinx,gardner,0.3666237113,0,4,0,0
229,Cândido Portinari,58,3,1948,Brazilian,Other,Male,White,Not Hispanic or Latinx,gardner,0.4793401927,0,2,0,0
230,Carrie Mae Weems,60,15,2016,American,American,Female,Black or African American,Not Hispanic or Latinx,gardner,0.3204577084,0,1,0,9
231,Carrie Mae Weems,60,16,2020,American,American,Female,Black or African American,Not Hispanic or Latinx,gardner,0.375490918,0,1,0,10
232,Caspar David Friedrich,61,5,1970,German,German,Male,White,Not Hispanic or Latinx,gardner,0.3215038837,0,0,0,0
233,Caspar David Friedrich,61,6,1975,German,German,Male,White,Not Hispanic or Latinx,gardner,0.3260335434,0,0,0,0
234,Caspar David Friedrich,61,7,1980,German,German,Male,White,Not Hispanic or Latinx,gardner,0.3808049536,0,0,0,0
235,Caspar David Friedrich,61,8,1986,German,German,Male,White,Not Hispanic or Latinx,gardner,0.7708596544,0,0,0,0
236,Caspar David Friedrich,61,9,1991,German,German,Male,White,Not Hispanic or Latinx,gardner,0.8704667322,0,0,0,0
237,Caspar David Friedrich,61,10,1996,German,German,Male,White,Not Hispanic or Latinx,gardner,0.4398212885,0,0,0,0
238,Caspar David Friedrich,61,11,2001,German,German,Male,White,Not Hispanic or Latinx,gardner,1.146631561,0,0,0,0
239,Caspar David Friedrich,61,12,2005,German,German,Male,White,Not Hispanic or Latinx,gardner,0.3363744184,0,0,0,0
240,Caspar David Friedrich,61,13,2009,German,German,Male,White,Not Hispanic or Latinx,gardner,0.3744471669,0,0,0,0
241,Caspar David Friedrich,61,14,2013,German,German,Male,White,Not Hispanic or Latinx,gardner,0.669902763,0,0,0,0
242,Caspar David Friedrich,61,15,2016,German,German,Male,White,Not Hispanic or Latinx,gardner,0.7710066491,0,0,0,0
243,Caspar David Friedrich,61,16,2020,German,German,Male,White,Not Hispanic or Latinx,gardner,0.7095913107,0,0,0,0
244,Charles Demuth,63,4,1959,American,American,Male,White,Not Hispanic or Latinx,gardner,0.3568812281,0,5,0,3
245,Charles Demuth,63,11,2001,American,American,Male,White,Not Hispanic or Latinx,gardner,0.7210924709,0,5,0,3
246,Charles Demuth,63,12,2005,American,American,Male,White,Not Hispanic or Latinx,gardner,0.27172095,0,5,0,3
247,Charles Demuth,63,13,2009,American,American,Male,White,Not Hispanic or Latinx,gardner,0.2737275207,0,5,0,5
248,Charles Demuth,63,14,2013,American,American,Male,White,Not Hispanic or Latinx,gardner,0.2808931626,0,5,0,6
249,Charles Demuth,63,15,2016,American,American,Male,White,Not Hispanic or Latinx,gardner,0.7579557755,0,5,1,8
250,Charles Demuth,63,16,2020,American,American,Male,White,Not Hispanic or Latinx,gardner,0.7349196122,0,5,0,10
251,Charles Ephraim Burchfield,64,2,1936,American,American,Male,White,Not Hispanic or Latinx,gardner,0.3655652991,1,3,1,2
252,Charles Ephraim Burchfield,64,3,1948,American,American,Male,White,Not Hispanic or Latinx,gardner,0.4719636344,0,6,1,12
253,Charles Sheeler,65,3,1948,American,American,Male,White,Not Hispanic or Latinx,gardner,0.3536937231,0,2,1,13
254,Charles Sheeler,65,9,1991,American,American,Male,White,Not Hispanic or Latinx,gardner,0.4997080292,0,3,0,22
255,Charles Sheeler,65,10,1996,American,American,Male,White,Not Hispanic or Latinx,gardner,0.6744483476,0,3,0,22
256,Charles Sheeler,65,11,2001,American,American,Male,White,Not Hispanic or Latinx,gardner,0.2258502598,0,3,0,22
257,"Chaucer, Printed by William Morris; illustrated by Burne-Jones",66,1,1926,British,British,Male,White,Not Hispanic or Latinx,gardner,0.3962815209,0,0,0,0
258,Chris Ofili,67,12,2005,British,British,Male,Black or African American,Not Hispanic or Latinx,gardner,0.2598303075,0,0,0,0
259,Chris Ofili,67,13,2009,British,British,Male,Black or African American,Not Hispanic or Latinx,gardner,0.6750034672,0,0,0,0
260,Chris Ofili,67,14,2013,British,British,Male,Black or African American,Not Hispanic or Latinx,gardner,0.3410845546,0,0,0,0
261,Chris Ofili,67,15,2016,British,British,Male,Black or African American,Not Hispanic or Latinx,gardner,0.3181537034,0,0,0,0
262,Chuck Close,68,10,1996,American,American,Male,White,Not Hispanic or Latinx,gardner,0.3106988165,0,5,0,5
263,Chuck Close,68,11,2001,American,American,Male,White,Not Hispanic or Latinx,gardner,0.2702527161,0,6,0,5
264,Chuck Close,68,12,2005,American,American,Male,White,Not Hispanic or Latinx,gardner,0.2648937141,1,7,0,8
265,Chuck Close,68,13,2009,American,American,Male,White,Not Hispanic or Latinx,gardner,0.4355323378,0,7,1,10
266,Chuck Close,68,14,2013,American,American,Male,White,Not Hispanic or Latinx,gardner,0.4622994776,0,7,0,10
267,Chuck Close,68,15,2016,American,American,Male,White,Not Hispanic or Latinx,gardner,0.4286067728,0,7,0,10
268,Chuck Close,68,16,2020,American,American,Male,White,Not Hispanic or Latinx,gardner,0.4422864507,0,7,0,11
269,Cindy Sherman,69,10,1996,American,American,Female,White,Not Hispanic or Latinx,gardner,0.3168718666,0,1,0,5
270,Cindy Sherman,69,11,2001,American,American,Female,White,Not Hispanic or Latinx,gardner,1.141572332,0,2,0,5
271,Cindy Sherman,69,12,2005,American,American,Female,White,Not Hispanic or Latinx,gardner,0.3690356719,0,2,1,7
272,Cindy Sherman,69,13,2009,American,American,Female,White,Not Hispanic or Latinx,gardner,0.3511164532,0,2,0,9
273,Cindy Sherman,69,14,2013,American,American,Female,White,Not Hispanic or Latinx,gardner,0.3189558196,0,3,1,11
274,Cindy Sherman,69,15,2016,American,American,Female,White,Not Hispanic or Latinx,gardner,0.330044843,0,3,1,12
275,Cindy Sherman,69,16,2020,American,American,Female,White,Not Hispanic or Latinx,gardner,0.3312009082,0,3,0,13
276,Claude Monet,70,1,1926,French,French,Male,White,Not Hispanic or Latinx,gardner,0.8088307723,0,0,0,0
277,Claude Monet,70,2,1936,French,French,Male,White,Not Hispanic or Latinx,gardner,0.5358988412,0,0,0,0
278,Claude Monet,70,4,1959,French,French,Male,White,Not Hispanic or Latinx,gardner,0.7118771883,1,1,0,0
279,Claude Monet,70,5,1970,French,French,Male,White,Not Hispanic or Latinx,gardner,0.7313842469,0,2,0,0
280,Claude Monet,70,6,1975,French,French,Male,White,Not Hispanic or Latinx,gardner,0.7408182886,0,2,0,0
281,Claude Monet,70,7,1980,French,French,Male,White,Not Hispanic or Latinx,gardner,0.6098191669,0,2,0,0
282,Claude Monet,70,8,1986,French,French,Male,White,Not Hispanic or Latinx,gardner,1.806832439,0,2,0,0
283,Claude Monet,70,9,1991,French,French,Male,White,Not Hispanic or Latinx,gardner,1.251862928,0,2,0,0
284,Claude Monet,70,10,1996,French,French,Male,White,Not Hispanic or Latinx,gardner,1.083711333,0,2,0,0
285,Claude Monet,70,11,2001,French,French,Male,White,Not Hispanic or Latinx,gardner,2.355252797,0,2,0,0
286,Claude Monet,70,12,2005,French,French,Male,White,Not Hispanic or Latinx,gardner,1.165054892,0,2,0,0
287,Claude Monet,70,13,2009,French,French,Male,White,Not Hispanic or Latinx,gardner,1.559474828,0,2,0,0
288,Claude Monet,70,14,2013,French,French,Male,White,Not Hispanic or Latinx,gardner,1.602561139,0,2,0,0
289,Claude Monet,70,15,2016,French,French,Male,White,Not Hispanic or Latinx,gardner,1.839137158,0,2,0,0
290,Claude Monet,70,16,2020,French,French,Male,White,Not Hispanic or Latinx,gardner,1.692225086,0,2,0,0
291,Cliff Whiting (Te Whanau-A-Apanui),71,11,2001,New Zealander,Other,Male,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latinx,gardner,0.4048476618,0,0,0,0
292,Cliff Whiting (Te Whanau-A-Apanui),71,12,2005,New Zealander,Other,Male,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latinx,gardner,0.4220874008,0,0,0,0
293,Cliff Whiting (Te Whanau-A-Apanui),71,13,2009,New Zealander,Other,Male,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latinx,gardner,0.4910699151,0,0,0,0
294,Cliff Whiting (Te Whanau-A-Apanui),71,14,2013,New Zealander,Other,Male,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latinx,gardner,0.4282280061,0,0,0,0
295,Dante Gabriel Rossetti,72,4,1959,British,British,Male,White,Not Hispanic or Latinx,gardner,0.3043899811,0,0,0,0
296,Dante Gabriel Rossetti,72,12,2005,British,British,Male,White,Not Hispanic or Latinx,gardner,0.2553751178,0,0,0,0
297,Dante Gabriel Rossetti,72,13,2009,British,British,Male,White,Not Hispanic or Latinx,gardner,0.2780269058,0,0,0,0
298,Dante Gabriel Rossetti,72,14,2013,British,British,Male,White,Not Hispanic or Latinx,gardner,0.2808931626,0,0,0,0
299,Dante Gabriel Rossetti,72,15,2016,British,British,Male,White,Not Hispanic or Latinx,gardner,0.4617287769,0,0,0,0
300,Dante Gabriel Rossetti,72,16,2020,British,British,Male,White,Not Hispanic or Latinx,gardner,0.2731345115,0,0,0,0
301,David Alfaro Siqueiros,73,3,1948,Mexican,Other,Male,White,Hispanic or Latinx,gardner,0.3003157494,0,1,0,0
302,David Alfaro Siqueiros,73,4,1959,Mexican,Other,Male,White,Hispanic or Latinx,gardner,0.4088876919,0,1,0,0
303,David Alfaro Siqueiros,73,5,1970,Mexican,Other,Male,White,Hispanic or Latinx,gardner,0.2958598692,0,1,0,0
304,David Alfaro Siqueiros,73,6,1975,Mexican,Other,Male,White,Hispanic or Latinx,gardner,0.2824484564,0,1,0,0
305,David Alfaro Siqueiros,73,7,1980,Mexican,Other,Male,White,Hispanic or Latinx,gardner,0.3009780467,0,1,0,0
306,David Em,74,10,1996,American,American,Male,White,Not Hispanic or Latinx,gardner,0.3888339415,0,0,0,0
307,David Em,74,11,2001,American,American,Male,White,Not Hispanic or Latinx,gardner,0.3361183278,0,0,0,0
308,David Em,74,12,2005,American,American,Male,White,Not Hispanic or Latinx,gardner,0.3379405772,0,0,0,0
309,David Em,74,13,2009,American,American,Male,White,Not Hispanic or Latinx,gardner,0.3343503922,0,0,0,0
310,David Em,74,14,2013,American,American,Male,White,Not Hispanic or Latinx,gardner,0.2757616384,0,0,0,0
311,David Em,74,15,2016,American,American,Male,White,Not Hispanic or Latinx,gardner,0.5505953301,0,0,0,0
312,David Hockney,75,9,1991,British,British,Male,White,Not Hispanic or Latinx,gardner,1.223590726,1,7,0,0
313,David Hockney,75,10,1996,British,British,Male,White,Not Hispanic or Latinx,gardner,0.3278025988,0,7,0,0
314,David Octavius Hill,76,4,1959,Scottish,Other,Male,White,Not Hispanic or Latinx,gardner,0.2585510369,0,2,0,0
315,Robert Adamson,341,4,1959,Scottish,Other,Male,White,Not Hispanic or Latinx,gardner,0.2585510369,1,7,0,0
316,David Octavius Hill,76,9,1991,Scottish,Other,Male,White,Not Hispanic or Latinx,gardner,0.2622871046,0,2,0,0
317,Robert Adamson,341,9,1991,Scottish,Other,Male,White,Not Hispanic or Latinx,gardner,0.2622871046,0,11,0,0
318,David Wojnarowicz,78,11,2001,American,American,Male,White,Not Hispanic or Latinx,gardner,0.7102217778,0,0,0,2
319,David Wojnarowicz,78,12,2005,American,American,Male,White,Not Hispanic or Latinx,gardner,0.3437946659,0,0,1,5
320,David Wojnarowicz,78,13,2009,American,American,Male,White,Not Hispanic or Latinx,gardner,0.2476538302,0,0,0,7
321,David Wojnarowicz,78,14,2013,American,American,Male,White,Not Hispanic or Latinx,gardner,0.4038802336,0,0,1,10
322,David Wojnarowicz,78,15,2016,American,American,Male,White,Not Hispanic or Latinx,gardner,0.4223751353,0,0,1,11
323,David Wojnarowicz,78,16,2020,American,American,Male,White,Not Hispanic or Latinx,gardner,0.423217354,0,0,0,13
324,"Devised by Johann Wolfgang von Goethe. Prepared by Josef Albers and Sewell Sillman, Yale University",79,4,1959,German-American,Other,Male,White,Not Hispanic or Latinx,gardner,0.6975491516,0,0,0,0
325,Diane Arbus,80,14,2013,American,American,Female,White,Not Hispanic or Latinx,gardner,0.2851925477,0,19,0,3
326,Diego Rivera,81,2,1936,Mexican,Other,Male,White,Hispanic or Latinx,gardner,0.6500156593,0,2,0,0
327,Diego Rivera,81,3,1948,Mexican,Other,Male,White,Hispanic or Latinx,gardner,1.042000109,0,3,0,0
328,Diego Rivera,81,4,1959,Mexican,Other,Male,White,Hispanic or Latinx,gardner,0.3563156477,0,3,0,0
329,Diego Rivera,81,11,2001,Mexican,Other,Male,White,Hispanic or Latinx,gardner,0.491335026,0,4,0,0
330,Diego Rivera,81,12,2005,Mexican,Other,Male,White,Hispanic or Latinx,gardner,0.4056351306,0,4,0,0
331,Diego Rivera,81,13,2009,Mexican,Other,Male,White,Hispanic or Latinx,gardner,0.3736612578,0,4,0,0
332,Diego Rivera,81,14,2013,Mexican,Other,Male,White,Hispanic or Latinx,gardner,0.6686391444,0,5,0,0
333,Diego Rivera,81,15,2016,Mexican,Other,Male,White,Hispanic or Latinx,gardner,0.6649141797,0,5,0,0
334,Diego Rivera,81,16,2020,Mexican,Other,Male,White,Hispanic or Latinx,gardner,0.5237941826,0,5,0,0
335,Dorothea Lange,83,9,1991,American,American,Female,White,Not Hispanic or Latinx,gardner,0.8528894934,0,4,0,0
336,Dorothea Lange,83,10,1996,American,American,Female,White,Not Hispanic or Latinx,gardner,0.5211282016,0,4,0,0
337,Dorothea Lange,83,11,2001,American,American,Female,White,Not Hispanic or Latinx,gardner,0.5940085807,0,4,0,0
338,Dorothea Lange,83,12,2005,American,American,Female,White,Not Hispanic or Latinx,gardner,0.3017820758,0,4,0,0
339,Dorothea Lange,83,13,2009,American,American,Female,White,Not Hispanic or Latinx,gardner,0.3109888586,0,4,0,0
340,Dorothea Lange,83,14,2013,American,American,Female,White,Not Hispanic or Latinx,gardner,0.3224538856,0,4,0,0
341,Dorothea Lange,83,15,2016,American,American,Female,White,Not Hispanic or Latinx,gardner,0.4758311427,0,4,0,0
342,Dorothea Lange,83,16,2020,American,American,Female,White,Not Hispanic or Latinx,gardner,0.3954344624,0,4,0,1
343,Dorothea Rockburne,84,10,1996,Canadian,Other,Female,White,Not Hispanic or Latinx,gardner,0.7360253743,0,2,0,4
344,Duane Michals,85,9,1991,American,American,Male,White,Not Hispanic or Latinx,gardner,0.3805352798,0,1,0,2
345,Eadweard Muybridge,86,4,1959,British,British,Male,White,Not Hispanic or Latinx,gardner,0.4295717748,0,0,0,0
346,Eadweard Muybridge,86,9,1991,British,British,Male,White,Not Hispanic or Latinx,gardner,0.992602687,0,0,0,0
347,Eadweard Muybridge,86,10,1996,British,British,Male,White,Not Hispanic or Latinx,gardner,0.4989938952,0,0,0,0
348,Eadweard Muybridge,86,11,2001,British,British,Male,White,Not Hispanic or Latinx,gardner,0.6998319984,0,0,0,0
349,Eadweard Muybridge,86,12,2005,British,British,Male,White,Not Hispanic or Latinx,gardner,0.3034546726,0,0,0,0
350,Eadweard Muybridge,86,13,2009,British,British,Male,White,Not Hispanic or Latinx,gardner,0.3576194659,0,0,0,0
351,Eadweard Muybridge,86,14,2013,British,British,Male,White,Not Hispanic or Latinx,gardner,0.6574206771,0,0,0,0
352,Eadweard Muybridge,86,15,2016,British,British,Male,White,Not Hispanic or Latinx,gardner,0.6018865007,0,0,0,0
353,Eadweard Muybridge,86,16,2020,British,British,Male,White,Not Hispanic or Latinx,gardner,0.650297619,0,0,0,0
354,Edgar Degas,88,2,1936,French,French,Male,White,Not Hispanic or Latinx,gardner,0.5003523332,0,0,0,0
355,Edgar Degas,88,3,1948,French,French,Male,White,Not Hispanic or Latinx,gardner,0.4197288911,0,0,0,0
356,Edgar Degas,88,4,1959,French,French,Male,White,Not Hispanic or Latinx,gardner,0.5207379478,0,0,0,0
357,Edgar Degas,88,5,1970,French,French,Male,White,Not Hispanic or Latinx,gardner,1.177865613,0,0,0,0
358,Edgar Degas,88,6,1975,French,French,Male,White,Not Hispanic or Latinx,gardner,1.254502724,0,0,0,0
359,Edgar Degas,88,7,1980,French,French,Male,White,Not Hispanic or Latinx,gardner,0.9891113144,0,0,0,0
360,Edgar Degas,88,8,1986,French,French,Male,White,Not Hispanic or Latinx,gardner,2.502117119,0,0,0,0
361,Edgar Degas,88,9,1991,French,French,Male,White,Not Hispanic or Latinx,gardner,2.422368951,0,0,0,0
362,Edgar Degas,88,10,1996,French,French,Male,White,Not Hispanic or Latinx,gardner,1.903857304,0,0,0,0
363,Edgar Degas,88,11,2001,French,French,Male,White,Not Hispanic or Latinx,gardner,2.549646438,0,0,0,0
364,Edgar Degas,88,12,2005,French,French,Male,White,Not Hispanic or Latinx,gardner,0.725633306,0,0,0,0
365,Edgar Degas,88,13,2009,French,French,Male,White,Not Hispanic or Latinx,gardner,0.7366279876,0,0,0,0
366,Edgar Degas,88,14,2013,French,French,Male,White,Not Hispanic or Latinx,gardner,0.8614026166,0,0,0,0
367,Edgar Degas,88,15,2016,French,French,Male,White,Not Hispanic or Latinx,gardner,0.8229318076,0,0,0,0
368,Edgar Degas,88,16,2020,French,French,Male,White,Not Hispanic or Latinx,gardner,0.7584990181,0,0,0,0
369,Edgards Iltners,89,6,1975,Latvian,Other,Male,White,Not Hispanic or Latinx,gardner,0.2792436705,0,0,0,0
370,Edgards Iltners,89,7,1980,Latvian,Other,Male,White,Not Hispanic or Latinx,gardner,0.2541514213,0,0,0,0
371,Édouard Manet,90,2,1936,French,French,Male,White,Not Hispanic or Latinx,gardner,0.4917397432,0,0,0,0
372,Édouard Manet,90,3,1948,French,French,Male,White,Not Hispanic or Latinx,gardner,0.3725842452,0,0,0,0
373,Édouard Manet,90,4,1959,French,French,Male,White,Not Hispanic or Latinx,gardner,1.496310261,0,0,0,0
374,Édouard Manet,90,5,1970,French,French,Male,White,Not Hispanic or Latinx,gardner,1.12231771,0,0,0,0
375,Édouard Manet,90,6,1975,French,French,Male,White,Not Hispanic or Latinx,gardner,1.210661254,0,0,0,0
376,Édouard Manet,90,7,1980,French,French,Male,White,Not Hispanic or Latinx,gardner,1.584066282,0,0,0,0
377,Édouard Manet,90,8,1986,French,French,Male,White,Not Hispanic or Latinx,gardner,3.65853986,0,0,0,0
378,Édouard Manet,90,9,1991,French,French,Male,White,Not Hispanic or Latinx,gardner,2.961478511,0,0,0,0
379,Édouard Manet,90,10,1996,French,French,Male,White,Not Hispanic or Latinx,gardner,1.780532724,0,0,0,0
380,Édouard Manet,90,11,2001,French,French,Male,White,Not Hispanic or Latinx,gardner,3.16868417,0,0,0,0
381,Édouard Manet,90,12,2005,French,French,Male,White,Not Hispanic or Latinx,gardner,1.34002372,0,0,0,0
382,Édouard Manet,90,13,2009,French,French,Male,White,Not Hispanic or Latinx,gardner,1.363506079,0,0,0,0
383,Édouard Manet,90,14,2013,French,French,Male,White,Not Hispanic or Latinx,gardner,1.971075463,0,0,0,0
384,Édouard Manet,90,15,2016,French,French,Male,White,Not Hispanic or Latinx,gardner,1.905087367,0,0,0,0
385,Édouard Manet,90,16,2020,French,French,Male,White,Not Hispanic or Latinx,gardner,2.247438022,0,0,0,0
386,Eduardo Paolozzi,92,9,1991,Scottish,Other,Male,White,Not Hispanic or Latinx,gardner,0.4706569343,0,3,0,0
387,Edvard Munch,93,5,1970,Norwegian,Other,Male,White,Not Hispanic or Latinx,gardner,0.3133444245,0,3,0,0
388,Edvard Munch,93,6,1975,Norwegian,Other,Male,White,Not Hispanic or Latinx,gardner,0.3086849696,1,5,0,0
389,Edvard Munch,93,7,1980,Norwegian,Other,Male,White,Not Hispanic or Latinx,gardner,0.2545384182,0,6,0,0
390,Edvard Munch,93,8,1986,Norwegian,Other,Male,White,Not Hispanic or Latinx,gardner,0.5077364419,0,6,0,0
391,Edvard Munch,93,9,1991,Norwegian,Other,Male,White,Not Hispanic or Latinx,gardner,0.6724250874,0,6,0,0
392,Edvard Munch,93,10,1996,Norwegian,Other,Male,White,Not Hispanic or Latinx,gardner,0.4895808465,0,6,0,0
393,Edvard Munch,93,11,2001,Norwegian,Other,Male,White,Not Hispanic or Latinx,gardner,0.6494638425,0,7,0,0
394,Edvard Munch,93,12,2005,Norwegian,Other,Male,White,Not Hispanic or Latinx,gardner,0.3284523918,0,7,0,0
395,Edvard Munch,93,13,2009,Norwegian,Other,Male,White,Not Hispanic or Latinx,gardner,0.3482501965,0,8,0,0
396,Edvard Munch,93,14,2013,Norwegian,Other,Male,White,Not Hispanic or Latinx,gardner,0.3877768018,1,9,0,0
397,Edvard Munch,93,15,2016,Norwegian,Other,Male,White,Not Hispanic or Latinx,gardner,0.5121385496,0,9,0,0
398,Edvard Munch,93,16,2020,Norwegian,Other,Male,White,Not Hispanic or Latinx,gardner,0.4779547128,0,9,0,0
399,Edward Burne-Jones,94,7,1980,British,British,Male,White,Not Hispanic or Latinx,gardner,0.5896777371,0,0,0,0
