artist_name,edition_number,year,artist_nationality,artist_nationality_other,artist_gender,artist_race,artist_ethnicity,book,space_ratio_per_page_total,artist_unique_id
Arthur Dove,7,2007,American,American,Male,White,Not Hispanic or Latinx,janson,0.3458293003,39
Arthur Dove,8,2011,American,American,Male,White,Not Hispanic or Latinx,janson,0.5303613017,39
Aubrey Beardsley,1.1,1969,British,British,Male,White,Not Hispanic or Latinx,janson,0.3136406078,40
Aubrey Beardsley,2,1977,British,British,Male,White,Not Hispanic or Latinx,janson,0.3259583538,40
Aubrey Beardsley,3,1986,British,British,Male,White,Not Hispanic or Latinx,janson,0.3197451393,40
Aubrey Beardsley,4,1991,British,British,Male,White,Not Hispanic or Latinx,janson,0.3100880514,40
Aubrey Beardsley,5,1995,British,British,Male,White,Not Hispanic or Latinx,janson,0.2881808554,40
Aubrey Beardsley,6,2001,British,British,Male,White,Not Hispanic or Latinx,janson,0.2996474442,40
Aubrey Beardsley,7,2007,British,British,Male,White,Not Hispanic or Latinx,janson,0.2745292903,40
Aubrey Beardsley,8,2011,British,British,Male,White,Not Hispanic or Latinx,janson,0.3289417198,40
Audrey Flack,3,1986,American,American,Female,White,Not Hispanic or Latinx,janson,0.6236962464,41
Audrey Flack,4,1991,American,American,Female,White,Not Hispanic or Latinx,janson,0.3851655807,41
Audrey Flack,5,1995,American,American,Female,White,Not Hispanic or Latinx,janson,0.3572921012,41
Audrey Flack,6,2001,American,American,Female,White,Not Hispanic or Latinx,janson,0.3363357545,41
August Sander,3,1986,German,German,Male,White,Not Hispanic or Latinx,janson,0.2775717131,42
August Sander,4,1991,German,German,Male,White,Not Hispanic or Latinx,janson,0.2761628711,42
August Sander,5,1995,German,German,Male,White,Not Hispanic or Latinx,janson,0.2625901346,42
August Sander,6,2001,German,German,Male,White,Not Hispanic or Latinx,janson,0.2468981568,42
Auguste Renoir,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,0.2576548173,43
Auguste Renoir,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,0.2561821564,43
Auguste Renoir,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,0.2817494273,43
Auguste Renoir,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,0.4682762497,43
Auguste Renoir,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,0.3309193025,43
Auguste Renoir,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.34457824,43
Auguste Renoir,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,0.5182027003,43
Auguste Renoir,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.497968324,43
Auguste Renoir,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,0.5630592857,43
Augustus Washington,7,2007,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.2480140938,44
Augustus Washington,8,2011,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.3812584943,44
Barbara Kruger,5,1995,American,American,Female,White,Not Hispanic or Latinx,janson,0.2418893605,45
Barbara Kruger,6,2001,American,American,Female,White,Not Hispanic or Latinx,janson,0.2413870373,45
Barbara Kruger,7,2007,American,American,Female,White,Not Hispanic or Latinx,janson,0.3725061748,45
Barbara Kruger,8,2011,American,American,Female,White,Not Hispanic or Latinx,janson,0.53379459,45
Barnett Newman,7,2007,American,American,Male,White,Not Hispanic or Latinx,janson,0.3521347434,46
Ben Nicholson,4,1991,British,British,Male,White,Not Hispanic or Latinx,janson,0.1902190811,47
Ben Nicholson,5,1995,British,British,Male,White,Not Hispanic or Latinx,janson,0.1745710951,47
Ben Nicholson,6,2001,British,British,Male,White,Not Hispanic or Latinx,janson,0.1631291393,47
Benjamin West,1,1963,American,American,Male,White,Not Hispanic or Latinx,janson,0.4303825202,49
Benjamin West,1.1,1969,American,American,Male,White,Not Hispanic or Latinx,janson,0.4279226106,49
Benjamin West,2,1977,American,American,Male,White,Not Hispanic or Latinx,janson,0.4394499264,49
Benjamin West,3,1986,American,American,Male,White,Not Hispanic or Latinx,janson,0.4581949526,49
Benjamin West,4,1991,American,American,Male,White,Not Hispanic or Latinx,janson,0.4285285931,49
Benjamin West,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.4198834182,49
Benjamin West,6,2001,American,American,Male,White,Not Hispanic or Latinx,janson,0.4144361918,49
Benjamin West,7,2007,American,American,Male,White,Not Hispanic or Latinx,janson,0.8510731355,49
Benjamin West,8,2011,American,American,Male,White,Not Hispanic or Latinx,janson,0.8056783276,49
Berenice Abbott,3,1986,American,American,Female,White,Not Hispanic or Latinx,janson,0.3375554308,50
Berenice Abbott,4,1991,American,American,Female,White,Not Hispanic or Latinx,janson,0.3416325173,50
Berenice Abbott,5,1995,American,American,Female,White,Not Hispanic or Latinx,janson,0.3113266028,50
Berenice Abbott,6,2001,American,American,Female,White,Not Hispanic or Latinx,janson,0.3095674594,50
Berthe Morisot,3,1986,French,French,Female,White,Not Hispanic or Latinx,janson,0.2022980282,52
Berthe Morisot,4,1991,French,French,Female,White,Not Hispanic or Latinx,janson,0.234330318,52
Berthe Morisot,5,1995,French,French,Female,White,Not Hispanic or Latinx,janson,0.2154836486,52
Berthe Morisot,6,2001,French,French,Female,White,Not Hispanic or Latinx,janson,0.2028092002,52
Berthe Morisot,7,2007,French,French,Female,White,Not Hispanic or Latinx,janson,0.5419447474,52
Berthe Morisot,8,2011,French,French,Female,White,Not Hispanic or Latinx,janson,0.5571736486,52
Bill Brandt,4,1991,British,British,Male,White,Not Hispanic or Latinx,janson,0.3023507296,53
Bill Brandt,5,1995,British,British,Male,White,Not Hispanic or Latinx,janson,0.2849208909,53
Bill Brandt,6,2001,British,British,Male,White,Not Hispanic or Latinx,janson,0.2799648743,53
Brassaï,3,1986,Hungarian-French,Other,Male,White,Not Hispanic or Latinx,janson,0.2493440813,55
Brassaï,4,1991,Hungarian-French,Other,Male,White,Not Hispanic or Latinx,janson,0.2428328694,55
Brassaï,5,1995,Hungarian-French,Other,Male,White,Not Hispanic or Latinx,janson,0.2373254103,55
Brassaï,6,2001,Hungarian-French,Other,Male,White,Not Hispanic or Latinx,janson,0.2160358872,55
Camille Pissarro,5,1995,Danish-French,Other,Male,White,Not Hispanic or Latinx,janson,0.2679690759,57
Camille Pissarro,6,2001,Danish-French,Other,Male,White,Not Hispanic or Latinx,janson,0.2380803655,57
Camille Pissarro,7,2007,Danish-French,Other,Male,White,Not Hispanic or Latinx,janson,0.5408130012,57
Camille Pissarro,8,2011,Danish-French,Other,Male,White,Not Hispanic or Latinx,janson,0.5633862656,57
Carleton Watkins,7,2007,American,American,Male,White,Not Hispanic or Latinx,janson,0.5611844326,59
Carleton Watkins,8,2011,American,American,Male,White,Not Hispanic or Latinx,janson,0.638591629,59
Caspar David Friedrich,1,1963,German,German,Male,White,Not Hispanic or Latinx,janson,0.3944449412,61
Caspar David Friedrich,1.1,1969,German,German,Male,White,Not Hispanic or Latinx,janson,0.3921904377,61
Caspar David Friedrich,2,1977,German,German,Male,White,Not Hispanic or Latinx,janson,0.4206446367,61
Caspar David Friedrich,3,1986,German,German,Male,White,Not Hispanic or Latinx,janson,0.3693115166,61
Caspar David Friedrich,4,1991,German,German,Male,White,Not Hispanic or Latinx,janson,0.4754626771,61
Caspar David Friedrich,5,1995,German,German,Male,White,Not Hispanic or Latinx,janson,0.8079821833,61
Caspar David Friedrich,6,2001,German,German,Male,White,Not Hispanic or Latinx,janson,0.8032063125,61
Caspar David Friedrich,7,2007,German,German,Male,White,Not Hispanic or Latinx,janson,0.9383792702,61
Caspar David Friedrich,8,2011,German,German,Male,White,Not Hispanic or Latinx,janson,0.8481857069,61
Chaïm Soutine,1,1963,Russian,Other,Male,White,Not Hispanic or Latinx,janson,0.2531849692,62
Chaïm Soutine,1.1,1969,Russian,Other,Male,White,Not Hispanic or Latinx,janson,0.2517378562,62
Chaïm Soutine,2,1977,Russian,Other,Male,White,Not Hispanic or Latinx,janson,0.763428776,62
Chaïm Soutine,3,1986,Russian,Other,Male,White,Not Hispanic or Latinx,janson,0.7829807404,62
Charles Demuth,1,1963,American,American,Male,White,Not Hispanic or Latinx,janson,0.7025643439,63
Charles Demuth,1.1,1969,American,American,Male,White,Not Hispanic or Latinx,janson,0.6985487423,63
Charles Demuth,2,1977,American,American,Male,White,Not Hispanic or Latinx,janson,0.717405304,63
Charles Demuth,3,1986,American,American,Male,White,Not Hispanic or Latinx,janson,0.7925579726,63
Charles Demuth,4,1991,American,American,Male,White,Not Hispanic or Latinx,janson,0.2761628711,63
Charles Demuth,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.2464533107,63
Charles Demuth,6,2001,American,American,Male,White,Not Hispanic or Latinx,janson,0.3174404873,63
Charles Demuth,7,2007,American,American,Male,White,Not Hispanic or Latinx,janson,0.35569166,63
Charles Demuth,8,2011,American,American,Male,White,Not Hispanic or Latinx,janson,0.5689449229,63
Cindy Sherman,5,1995,American,American,Female,White,Not Hispanic or Latinx,janson,0.3422962649,69
Cindy Sherman,6,2001,American,American,Female,White,Not Hispanic or Latinx,janson,0.3117719072,69
Cindy Sherman,7,2007,American,American,Female,White,Not Hispanic or Latinx,janson,0.3020145549,69
Cindy Sherman,8,2011,American,American,Female,White,Not Hispanic or Latinx,janson,0.4198421155,69
Claude Monet,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,0.2892630291,70
Claude Monet,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,0.2876097071,70
Claude Monet,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,1.1794545696,70
Claude Monet,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,1.1906011858999999,70
Claude Monet,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,0.5890567645,70
Claude Monet,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,1.0177608941,70
Claude Monet,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,0.8817791315,70
Claude Monet,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,1.3357838613,70
Claude Monet,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,2.4289697469,70
Dante Gabriel Rossetti,1.1,1969,British,British,Male,White,Not Hispanic or Latinx,janson,0.3342748583,72
Dante Gabriel Rossetti,2,1977,British,British,Male,White,Not Hispanic or Latinx,janson,0.351691908,72
Dante Gabriel Rossetti,3,1986,British,British,Male,White,Not Hispanic or Latinx,janson,0.2664822863,72
Dante Gabriel Rossetti,4,1991,British,British,Male,White,Not Hispanic or Latinx,janson,0.287046137,72
Dante Gabriel Rossetti,5,1995,British,British,Male,White,Not Hispanic or Latinx,janson,0.2718810332,72
Dante Gabriel Rossetti,6,2001,British,British,Male,White,Not Hispanic or Latinx,janson,0.2771305842,72
Dante Gabriel Rossetti,7,2007,British,British,Male,White,Not Hispanic or Latinx,janson,0.3765481255,72
Dante Gabriel Rossetti,8,2011,British,British,Male,White,Not Hispanic or Latinx,janson,0.7298190045,72
David Hockney,3,1986,British,British,Male,White,Not Hispanic or Latinx,janson,0.5403575238,75
David Hockney,4,1991,British,British,Male,White,Not Hispanic or Latinx,janson,0.5992598262,75
David Hockney,5,1995,British,British,Male,White,Not Hispanic or Latinx,janson,0.5484890149,75
David Hockney,6,2001,British,British,Male,White,Not Hispanic or Latinx,janson,0.5122191991,75
David Salle,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.2255895384,77
David Wojnarowicz,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.4443331514,78
David Wojnarowicz,6,2001,American,American,Male,White,Not Hispanic or Latinx,janson,0.4292374844,78
Diego Rivera,7,2007,Mexican,Other,Male,White,Hispanic or Latinx,janson,0.5726635726,81
Diego Rivera,8,2011,Mexican,Other,Male,White,Hispanic or Latinx,janson,0.5710702918,81
Don Eddy,2,1977,American,American,Male,White,Not Hispanic or Latinx,janson,0.885993076,82
Don Eddy,3,1986,American,American,Male,White,Not Hispanic or Latinx,janson,0.860606728,82
Don Eddy,4,1991,American,American,Male,White,Not Hispanic or Latinx,janson,0.6744223811,82
Don Eddy,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.3657680088,82
Dorothea Lange,3,1986,American,American,Female,White,Not Hispanic or Latinx,janson,0.2389267409,83
Dorothea Lange,4,1991,American,American,Female,White,Not Hispanic or Latinx,janson,0.2741222588,83
Dorothea Lange,5,1995,American,American,Female,White,Not Hispanic or Latinx,janson,0.2581891826,83
Dorothea Lange,6,2001,American,American,Female,White,Not Hispanic or Latinx,janson,0.2385527472,83
Dorothea Lange,7,2007,American,American,Female,White,Not Hispanic or Latinx,janson,0.2567447073,83
Dorothea Lange,8,2011,American,American,Female,White,Not Hispanic or Latinx,janson,0.36948722,83
Eadweard Muybridge,3,1986,British,British,Male,White,Not Hispanic or Latinx,janson,0.3226015068,86
Eadweard Muybridge,4,1991,British,British,Male,White,Not Hispanic or Latinx,janson,0.3747924679,86
Eadweard Muybridge,5,1995,British,British,Male,White,Not Hispanic or Latinx,janson,0.3592480799,86
Eadweard Muybridge,6,2001,British,British,Male,White,Not Hispanic or Latinx,janson,0.3468856119,86
Eadweard Muybridge,7,2007,British,British,Male,White,Not Hispanic or Latinx,janson,0.4229497193,86
Eadweard Muybridge,8,2011,British,British,Male,White,Not Hispanic or Latinx,janson,0.4329213091,86
Ed Ruscha,7,2007,American,American,Male,White,Not Hispanic or Latinx,janson,0.3459909783,87
Edgar Degas,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,1.0245530469,88
Edgar Degas,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,1.0186970752,88
Edgar Degas,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,1.0672826666000002,88
Edgar Degas,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,0.7288777793,88
Edgar Degas,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,1.330479251,88
Edgar Degas,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,1.2462844005,88
Edgar Degas,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,1.4979222997,88
Edgar Degas,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.4740399759,88
Edgar Degas,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,0.5682909632,88
Édouard Manet,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,1.8013487972,90
Édouard Manet,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,1.7910529444,90
Édouard Manet,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,1.6776297865,90
Édouard Manet,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,1.8939396793,90
Édouard Manet,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,1.5685506917,90
Édouard Manet,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,1.4304723905999999,90
Édouard Manet,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,1.5404366507,90
Édouard Manet,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,1.8358539995999998,90
Édouard Manet,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,1.9458570322,90
Édouard Vuillard,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,0.2860224571,91
Édouard Vuillard,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,0.2444687653,91
Édouard Vuillard,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,0.2439673895,91
Édouard Vuillard,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,0.3557467527,91
Édouard Vuillard,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.4298263097,91
Édouard Vuillard,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,0.4056184005,91
Édouard Vuillard,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.2438104651,91
Édouard Vuillard,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,0.242292062,91
Edvard Munch,1,1963,Norwegian,Other,Male,White,Not Hispanic or Latinx,janson,0.2199803831,93
Edvard Munch,1.1,1969,Norwegian,Other,Male,White,Not Hispanic or Latinx,janson,0.2187230554,93
Edvard Munch,2,1977,Norwegian,Other,Male,White,Not Hispanic or Latinx,janson,0.2358909139,93
Edvard Munch,3,1986,Norwegian,Other,Male,White,Not Hispanic or Latinx,janson,0.244639476,93
Edvard Munch,4,1991,Norwegian,Other,Male,White,Not Hispanic or Latinx,janson,0.3118735872,93
Edvard Munch,5,1995,Norwegian,Other,Male,White,Not Hispanic or Latinx,janson,0.298938738,93
Edvard Munch,6,2001,Norwegian,Other,Male,White,Not Hispanic or Latinx,janson,0.2821693221,93
Edvard Munch,7,2007,Norwegian,Other,Male,White,Not Hispanic or Latinx,janson,0.3653923416,93
Edvard Munch,8,2011,Norwegian,Other,Male,White,Not Hispanic or Latinx,janson,0.41068668,93
Edward Burne-Jones,5,1995,British,British,Male,White,Not Hispanic or Latinx,janson,0.3184985245,94
Edward Burne-Jones,6,2001,British,British,Male,White,Not Hispanic or Latinx,janson,0.2988601414,94
Edward Burne-Jones,7,2007,British,British,Male,White,Not Hispanic or Latinx,janson,0.4056501704,94
Edward Hopper,2,1977,American,American,Male,White,Not Hispanic or Latinx,janson,0.7175702626,96
Edward Hopper,3,1986,American,American,Male,White,Not Hispanic or Latinx,janson,0.7389590764,96
Edward Hopper,4,1991,American,American,Male,White,Not Hispanic or Latinx,janson,0.4343103281,96
Edward Hopper,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.4070065587,96
Edward Hopper,6,2001,American,American,Male,White,Not Hispanic or Latinx,janson,0.3931790163,96
Edward Hopper,7,2007,American,American,Male,White,Not Hispanic or Latinx,janson,0.4475247795,96
Edward Hopper,8,2011,American,American,Male,White,Not Hispanic or Latinx,janson,0.4525400996,96
Edward Steichen,3,1986,American,American,Male,White,Not Hispanic or Latinx,janson,0.6593168294,98
Edward Steichen,4,1991,American,American,Male,White,Not Hispanic or Latinx,janson,0.7407422824000001,98
Edward Steichen,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.6342260794,98
Edward Steichen,6,2001,American,American,Male,White,Not Hispanic or Latinx,janson,0.62511842,98
Edward Steichen,7,2007,American,American,Male,White,Not Hispanic or Latinx,janson,0.3327333801,98
Edward Steichen,8,2011,American,American,Male,White,Not Hispanic or Latinx,janson,0.3060531309,98
