"artist_name"	"edition_number"	"year"	"artist_nationality"	"artist_nationality_other"	"artist_gender"	"artist_race"	"artist_ethnicity"	"book"	"space_ratio_per_page_total"	"artist_unique_id"	"moma_count"	"count_to_year"	"whitney_count"	"whitney_count_to_date"
"1945"	"A. R. Penck"	6	2001	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.268942635	1	0	2	0	0
"1946"	"Aaron Siskind"	3	1986	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.211707239	3	0	2	0	0
"1947"	"Aaron Siskind"	4	1991	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.214264297	3	0	3	0	0
"1948"	"Aaron Siskind"	5	1995	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.200813809	3	0	3	0	0
"1949"	"Aaron Siskind"	6	2001	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.193991409	3	0	3	0	0
"1950"	"Adolph Gottlieb"	5	1995	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.345719228	5	0	4	0	23
"1951"	"Adolph Gottlieb"	6	2001	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.342004335	5	0	4	0	23
"1952"	"Adolphe William Bouguereau"	7	2007	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.483093946	6	0	0	0	0
"1953"	"Adolphe William Bouguereau"	8	2011	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.35003192	6	0	0	0	0
"1954"	"Albert Bierstadt"	7	2007	"German-American"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.530303929	7	0	2	0	0
"1955"	"Albert Pinkham Ryder"	7	2007	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.267092101	8	0	1	0	0
"1956"	"Albert Pinkham Ryder"	8	2011	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.302129373	8	0	1	0	0
"1957"	"Albert Renger-Patzsch"	3	1986	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.125008084	9	0	0	0	0
"1958"	"Albert Renger-Patzsch"	4	1991	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.122096639	9	0	0	0	0
"1959"	"Albert Renger-Patzsch"	5	1995	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.117032723	9	0	0	0	0
"1960"	"Albert Renger-Patzsch"	6	2001	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.113056682	9	0	0	0	0
"1961"	"Alexander Cozens"	2	1977	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.358290255	11	0	0	0	0
"1962"	"Alexander Cozens"	3	1986	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.343436187	11	0	0	0	0
"1963"	"Alexander Cozens"	4	1991	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.44281288	11	0	0	0	0
"1964"	"Alexander Cozens"	5	1995	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.305784663	11	0	0	0	0
"1965"	"Alexander Cozens"	6	2001	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.292089337	11	0	0	0	0
"1966"	"Alexander Gardner"	3	1986	"Scottish"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.264970092	12	0	0	0	0
"1967"	"Alexander Gardner"	4	1991	"Scottish"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"janson"	0.271401442	12	0	0	0	0
